"Título","Descrição","Status"
"feat: Bulk actions para marcar múltiplas aulas como concluídas","## Contexto
Ao cadastrar um curso que já está em andamento, o usuário precisa marcar cada aula concluída individualmente, uma por vez. Com cursos de 50+ aulas, isso é uma tarefa frustrante que pode levar 10+ minutos.

## O que fazer

### Frontend — `frontend/src/components/library/CourseDetailModal.tsx`
- Adicionar modo de seleção múltipla: ao clicar no ícone de checkbox de qualquer aula, ativar o modo
- No modo ativo: checkboxes aparecem em todas as aulas, header flutuante mostra 'X selecionadas'
- Botão 'Marcar como concluídas' faz N chamadas paralelas via `Promise.all()`
- Botão 'Cancelar seleção' sai do modo

## Critérios de aceite
- [ ] Modo de seleção ativado com um clique em qualquer checkbox
- [ ] Header flutuante com contador de selecionadas e ações
- [ ] Operação em batch com feedback de progresso
- [ ] Atualização do progresso do curso após conclusão","✅ Feito"
"feat: Indexação automática de conteúdo no pgvector via signal","## Contexto
Atualmente, para que o Agente Intellect possa buscar semanticamente em livros, resumos e destaques recém-adicionados, é necessário executar manualmente o comando `docker compose exec api python manage.py index_library`. Isso torna o RAG invisível para usuários que não sabem do comando.

## O que fazer

### Backend — `api/library/signals.py` (criar)
```python
from django.db.models.signals import post_save
from django.dispatch import receiver
from library.models import BookHighlight, BookSummary, Book

@receiver(post_save, sender=BookHighlight)
@receiver(post_save, sender=BookSummary)
def index_on_save(sender, instance, created, **kwargs):
    if not created:
        return
    from agents.tasks import index_document_async
    index_document_async.delay(
        source_type=sender.__name__.lower(),
        source_id=str(instance.uuid),
        user_id=instance.owner.user_id,
    )
```

### Backend — `api/agents/tasks.py`
- Criar task Celery `index_document_async(source_type, source_id, user_id)`
- Buscar o objeto, gerar embedding via `LLMClient.embed()`, criar/atualizar `AgentEmbedding`
- Tratar exceções silenciosamente (não quebrar o save se o LLM estiver offline)

### Backend — `api/library/apps.py`
- Registrar os signals em `ready()`

## Critérios de aceite
- [ ] Salvar um highlight indexa automaticamente em background
- [ ] Salvar um resumo indexa automaticamente em background
- [ ] Falha na indexação não impede o save do objeto
- [ ] Log de indexação visível nos logs do worker Celery","✅ Feito"
"feat: Geração de resumo de livro com IA a partir dos destaques","## Contexto
O usuário pode salvar dezenas de destaques de um livro, mas criar o resumo ainda é manual. A IA já tem acesso a todos esses destaques via RAG — falta apenas expor esse poder na interface.

## O que fazer

### Backend — `api/agents/views.py` (novo endpoint)
- `POST /api/v1/agents/generate-summary/` recebe `{ book_id, session_id }`
- Busca todos os highlights do livro via `BookHighlight.objects.filter(book_id=book_id)`
- Monta prompt: 'Com base nos seguintes destaques, gere um resumo estruturado em Markdown com: Ideia Central, Principais Conceitos, Citações-Chave e Conexões com Outros Temas'
- Chama `IntellectAgent` e retorna o resumo gerado
- Opcionalmente, salva como `BookSummary` se o usuário confirmar

### Frontend — `frontend/src/pages/Books.tsx` (detalhe do livro)
- Botão 'Gerar Resumo com IA' visível quando o livro tem 3+ highlights e não tem resumo
- Loading state durante geração
- Preview do resumo gerado com opção 'Salvar como Resumo' ou 'Descartar'

## Critérios de aceite
- [ ] Botão visível apenas quando há highlights suficientes
- [ ] Resumo gerado em formato Markdown estruturado
- [ ] Usuário pode editar antes de salvar
- [ ] Resumo salvo aparece na seção de resumos do livro","❌ Pendente"
"feat: Citações inline (fontes clicáveis) nas respostas do agente","## Contexto
Atualmente as fontes RAG aparecem apenas como tags no rodapé da resposta (ex: 'Fontes: Pai Rico Pobre Rico'). Não há como saber qual parte do texto vem de qual fonte. O Perplexity mostra [1][2] inline no texto com tooltip na fonte.

## O que fazer

### Backend — `api/agents/agents/intellect_agent.py`
- Modificar `build_prompt()` para numerar cada chunk: '[1] Fonte: X\n conteúdo...'
- Instruir o LLM no prompt: 'Cite as fontes como [1], [2] após cada afirmação que usar os trechos acima'

### Backend — `api/agents/views.py`
- No payload `done`, incluir `sources` como array de objetos: `[{ index: 1, title, type }]`

### Frontend — `frontend/src/pages/Agents.tsx`
- No componente `StreamingBubble` e `MessageBubble`, após renderização do Markdown, processar `[1]`, `[2]` no texto
- Substituir por componente `<SourceBadge index={1} source={sources[0]} />` com tooltip mostrando título e tipo da fonte
- As badges de fonte do rodapé continuam como fallback

## Critérios de aceite
- [ ] Números de fonte aparecem inline no texto
- [ ] Hover sobre o número mostra tooltip com título da fonte
- [ ] Funciona durante o streaming (números aparecem à medida que chegam)
- [ ] Fallback gracioso quando fonte não está numerada","❌ Pendente"
"feat: Histórico de evolução de proficiência por habilidade","## Contexto
Quando o usuário atualiza uma skill de 'basic' para 'intermediate', essa mudança não é registrada em lugar nenhum. Não há como ver o histórico de crescimento, o que elimina o senso de progresso e conquista.

## O que fazer

### Backend — `api/library/models.py`
```python
class SkillProgressHistory(BaseModel):
    skill = models.ForeignKey(Skill, on_delete=models.CASCADE, related_name='history')
    proficiency = models.CharField(max_length=20, choices=PROFICIENCY_CHOICES)
    status = models.CharField(max_length=20, choices=STATUS_CHOICES)
    notes = models.TextField(blank=True, null=True)
    # created_at herdado do BaseModel
```

### Backend — `api/library/signals.py`
- Signal `pre_save` na model `Skill` que, quando `proficiency` muda, cria um `SkillProgressHistory`

### Frontend — `frontend/src/pages/Skills.tsx`
- No modal de detalhe da skill, adicionar aba 'Histórico'
- Timeline vertical: data → badge com nível anterior → seta → badge com novo nível

## Critérios de aceite
- [ ] Toda mudança de proficiência gera um registro histórico
- [ ] Timeline visível no detalhe da skill
- [ ] Primeiro registro criado ao criar a skill
- [ ] Migration criada e testada","✅ Feito"
"feat: Importação de highlights do Kindle (My Clippings.txt)","## Contexto
Usuários com Kindle têm anos de destaques acumulados no arquivo `My Clippings.txt`. Permitir a importação desse arquivo transforma o histórico de leituras passadas em conhecimento pesquisável via RAG, criando valor imediato e tornando o usuário permanentemente dependente da plataforma.

## Formato do arquivo Kindle
```
Pai Rico, Pobre Rico (Robert T. Kiyosaki)
- Sua marcação na página 87 | posição 1325-1328 | Adicionado: terça-feira, 3 de janeiro de 2023 10:15:22

Os ricos não trabalham por dinheiro — fazem o dinheiro trabalhar por eles.
==========
```

## O que fazer

### Backend — `api/library/views.py` (novo endpoint)
- `POST /api/v1/library/kindle-import/` aceita multipart/form-data com o arquivo
- Parser Python que extrai: título do livro, autor, página, data, conteúdo do trecho
- Para cada livro encontrado: busca `Book` existente por título (fuzzy match) ou cria novo
- Para cada trecho: cria `BookHighlight` com tipo `quote` e page_number
- Retorna sumário: `{ books_created, books_matched, highlights_created, duplicates_skipped }`

### Frontend
- Modal 'Importar do Kindle' com drag-and-drop do arquivo `.txt`
- Preview dos primeiros 5 highlights antes de confirmar
- Progresso de importação em tempo real via polling
- Relatório final com estatísticas

## Critérios de aceite
- [ ] Upload e parse de arquivo `My Clippings.txt` real
- [ ] Livros existentes são vinculados por título (case-insensitive)
- [ ] Duplicatas não são criadas (hash do conteúdo)
- [ ] Highlights importados são automaticamente indexados no pgvector (via task da issue #9)
- [ ] Suporte a arquivos em português e inglês","✅ Feito"
"refactor: Dashboard de Leitura com seções hierárquicas colapsáveis","## Contexto
O `LibraryDashboard.tsx` tem 1.570 linhas e exibe ~25 cards/métricas com o mesmo peso visual em scroll infinito. Usuários novos ficam sobrecarregados; usuários avançados perdem tempo scrollando até o que precisam.

## O que fazer

### Frontend — `frontend/src/pages/LibraryDashboard.tsx`
Reorganizar em 3 seções colapsáveis com estado persistido no localStorage:

**Seção 1 — Visão Geral (sempre aberta)**
- Streak atual + meta de leitura anual (em destaque)
- Livros em leitura agora + previsão de conclusão
- Resumo: lendo/para ler/lidos

**Seção 2 — Análises de Leitura (colapsável)**
- Comparativo mensal, timeline, por período do dia
- Distribuições (gênero, idioma, tipo literário)

**Seção 3 — Cursos e Habilidades (colapsável)**
- Métricas de cursos (já existem)
- Métricas de habilidades (já existem)

### Componente `CollapsibleSection`
```tsx
<CollapsibleSection
  title='Análises de Leitura'
  storageKey='dash_section_analytics'
  defaultOpen={false}
>
  {/* conteúdo */}
</CollapsibleSection>
```

## Critérios de aceite
- [ ] Seção 1 sempre visível e compacta
- [ ] Seções 2 e 3 colapsadas por padrão para novos usuários
- [ ] Estado de abertura persistido no localStorage
- [ ] Transição suave de abertura/fechamento (Framer Motion)","✅ Feito"
"feat: Histórico de sessões de conversa com o agente (lista pesquisável)","## Contexto
Toda conversa com o agente se perde se o usuário não lembrar o sessionId. Não há uma lista de conversas passadas para retomar, o que impede o uso do agente como ferramenta de reflexão a longo prazo.

## O que fazer

### Backend
- Novo endpoint `GET /api/v1/agents/sessions/` que lista sessions distintas do usuário:
```json
[{
  'session_id': 'uuid',
  'agent_name': 'intellect',
  'session_title': 'Sobre Pai Rico, Pobre Rico',
  'message_count': 12,
  'last_message_at': '2026-05-28T10:00:00Z'
}]
```
- Novo campo `session_title` em `AgentConversation` (nullable, gerado por IA)
- Endpoint `POST /api/v1/agents/sessions/{id}/generate-title/` que chama o LLM com as primeiras 2 trocas para gerar título de 5 palavras

### Frontend
- Nova tela `/agents/history` com lista de sessões
- Busca por conteúdo nas conversas
- Clicar em uma sessão navega para `/agents` com o sessionId carregado

## Critérios de aceite
- [ ] Lista de sessões paginada (mais recente primeiro)
- [ ] Título gerado automaticamente após cada conversa
- [ ] Busca por título funcional
- [ ] Clicar numa sessão retoma a conversa exata","✅ Feito"
"feat: Tela 'Hoje no Intelecto' — Daily Learning Hub","## Contexto
Não existe um ponto de entrada diário no módulo. O usuário precisa navegar para diferentes sub-módulos para saber o que precisa fazer. Isso cria atrito que reduz o engajamento diário — o principal motor de retenção de longo prazo.

## O que fazer

### Frontend — nova página `frontend/src/pages/IntelectoToday.tsx`
Rota: `/library/today`

**Seções:**
1. **Banner de status** — streak unificado (leitura + cursos) + progresso da meta anual
2. **Leitura atual** — livro em progresso com botão Quick Capture inline
3. **Curso em progresso** — próxima aula a concluir com botão de check
4. **Micro-missões do dia** — 3 tarefas geradas automaticamente:
   - 'Ler X páginas de [livro] (ritmo para meta anual)'
   - 'Completar 1 aula de [curso mais recente]'
   - 'Revisar 1 highlight do dia' (quando Spaced Repetition estiver ativo)
5. **Insight do Agente** — chamada assíncrona ao Intellect com query 'Dê um insight breve sobre o meu progresso de hoje'

### Backend
- Endpoint `GET /api/v1/library/today/` que agrega: livro atual, próxima aula, meta de leitura, streak, highlight do dia

## Critérios de aceite
- [ ] Carregamento < 2s (dados agregados em 1 request)
- [ ] Ações inline (registrar leitura, marcar aula) sem navegar para outras páginas
- [ ] Insight da IA carrega de forma assíncrona sem bloquear a tela
- [ ] Link no menu lateral com badge de 'pendentes hoje'","❌ Pendente"
"feat: Sugestão automática de links no Grafo de Conhecimento por IA","## Contexto
Os links explícitos no grafo são 100% manuais — o usuário precisa saber quais nós conectar. A IA tem acesso aos embeddings de todos os nós (livros, skills, cursos, destaques) e pode identificar conexões semânticas que o usuário não perceberia.

## O que fazer

### Backend — novo endpoint
`POST /api/v1/library/knowledge-graph/suggest-links/`

Lógica:
1. Buscar todos os `AgentEmbedding` do usuário no domínio `library`
2. Para cada par de nós SEM link explícito, calcular similaridade de cosseno
3. Filtrar pares com similaridade > 0.75
4. Para os top 5 pares, gerar via LLM uma sugestão de relação (`relates`, `supports`, `deepens`, etc.) com justificativa
5. Retornar lista: `[{ source, target, suggested_relation, justification, confidence }]`

### Frontend — `frontend/src/pages/KnowledgeGraph.tsx`
- Botão 'Sugestões de IA' no header do grafo
- Painel lateral direito com as sugestões
- Cada sugestão: dois nós destacados + relação sugerida + justificativa + [Criar link] [Ignorar]
- Clicar em 'Criar link' abre o `CreateLinkModal` pré-preenchido

## Critérios de aceite
- [ ] Análise executada em < 10s para grafos com até 100 nós
- [ ] Máximo de 5 sugestões por análise (evitar sobrecarga)
- [ ] Cada sugestão tem justificativa textual compreensível
- [ ] Links criados via sugestão marcados com `source: ai_suggestion` para rastreabilidade","❌ Pendente"
